Simulacion_ID,Precio_Final
1869,117.8142
1870,129.9943
1871,116.4874
1872,103.9214
1873,105.4707
1874,102.4043
1875,95.4913
1876,91.9177
1877,125.9513
1878,88.8211
1879,94.5745
1880,104.8869
1881,110.3021
1882,98.1817
1883,94.6680
1884,88.6192
1885,144.4502
1886,91.9823
1887,93.3542
1888,102.5732
1889,123.3862
1890,124.7039
1891,92.9466
1892,134.1221
1893,115.6617
1894,96.4674
1895,102.1093
1896,103.8244
1897,100.9931
1898,105.6641
1899,129.4387
1900,92.3957
1901,123.1744
1902,110.4638
1903,100.8396
1904,115.9035
1905,118.3987
1906,75.5650
1907,132.9202
1908,113.9954
1909,98.6550
1910,109.3325
1911,97.9058
1912,117.6048
1913,94.4576
1914,98.7058
1915,94.5623
1916,108.5499
1917,103.8955
1918,171.8752
1919,127.9402
1920,93.2205
1921,118.2273
1922,111.2054
1923,93.6359
1924,110.0027
1925,103.1751
1926,89.1185
1927,111.2148
1928,105.2579
1929,134.9941
1930,114.4859
1931,139.7627
1932,106.7644
1933,111.3452
1934,100.2471
1935,95.9571
1936,118.7802
1937,111.6714
1938,85.8431
1939,103.7705
1940,113.7849
1941,109.8299
1942,103.2979
1943,108.8856
1944,124.1788
1945,131.6049
1946,116.9950
1947,102.1934
1948,111.0899
1949,89.4216
1950,140.0409
1951,96.7142
1952,96.1096
1953,96.9258
1954,123.9449
1955,119.4516
1956,112.7087
1957,131.7826
1958,110.2390
1959,87.1231
1960,101.3964
1961,116.7519
1962,97.0107
1963,117.2907
1964,75.4361
1965,98.8608
1966,95.3737
1967,116.7549
1968,124.1053
1969,135.4137
1970,85.5082
1971,114.3734
1972,106.4561
1973,129.0837
1974,103.6412
1975,91.9608
1976,96.6415
1977,86.7114
1978,107.3701
1979,128.7440
1980,118.5166
1981,126.7413
1982,97.0079
1983,123.8930
1984,64.3218
1985,129.6739
1986,109.0085
1987,112.9338
1988,132.3731
1989,103.4653
1990,119.7022
1991,106.4012
1992,104.9326
1993,113.1778
1994,94.5912
1995,114.9586
1996,92.1545
1997,127.1579
1998,103.5892
1999,96.9321
2000,86.4648
2001,131.5246
2002,102.2613
2003,114.8709
2004,111.6672
2005,106.3168
2006,98.3688
2007,112.4898
2008,123.6200
2009,108.1716
2010,124.0045
2011,100.0220
2012,105.4198
2013,113.4154
2014,153.8424
2015,114.3838
2016,138.6212
2017,122.7798
2018,121.0007
2019,105.3615
2020,91.3437
2021,109.0766
2022,142.8557
2023,93.9413
2024,113.6573
2025,102.7729
2026,126.0435
2027,129.9124
2028,121.2293
2029,127.1922
2030,114.0437
2031,148.3018
2032,128.7775
2033,122.2320
2034,102.9596
2035,84.3302
2036,97.9627
2037,109.9004
2038,97.6368
2039,108.6700
2040,88.0083
2041,107.7855
2042,128.0928
2043,149.1671
2044,75.0009
2045,100.6824
2046,92.4558
2047,94.2690
2048,98.8570
2049,118.5834
2050,121.4375
2051,147.5993
2052,79.5933
2053,102.0775
2054,102.9519
2055,116.6284
2056,96.8924
2057,109.5070
2058,105.2591
2059,150.7722
2060,91.6594
2061,163.5296
2062,160.7366
2063,96.3382
2064,104.6648
2065,103.2225
2066,94.9545
2067,106.2395
2068,105.2218
2069,83.4456
2070,119.1932
2071,99.5799
2072,131.9407
2073,162.4380
2074,108.9393
2075,96.9759
2076,136.1267
2077,114.2788
2078,105.6852
2079,107.4820
2080,103.3243
2081,73.8787
2082,106.7079
2083,107.3332
2084,101.2603
2085,110.9438
2086,103.0884
2087,87.0846
2088,105.8668
2089,110.5265
2090,137.6945
2091,89.4341
2092,93.2240
2093,128.7268
2094,127.5985
2095,125.2897
2096,108.3685
2097,119.8009
2098,99.8089
2099,96.2844
2100,110.3305
2101,115.0045
2102,123.4227
2103,141.4028
2104,108.6662
2105,102.9310
2106,125.5031
2107,116.0237
2108,103.4829
2109,125.4481
2110,135.7889
2111,114.0167
2112,135.7306
2113,104.8966
2114,94.3908
2115,79.8862
2116,113.6525
2117,142.5484
2118,107.6009
2119,154.8206
2120,142.6287
2121,102.2172
2122,98.1091
2123,108.4739
2124,79.1735
2125,99.8305
2126,108.0823
2127,110.8018
2128,149.1233
2129,87.0236
2130,116.8845
2131,113.9314
2132,87.6376
2133,106.9273
2134,105.1552
2135,67.9954
2136,98.4313
2137,105.3542
2138,72.2224
2139,97.3198
2140,98.2426
2141,98.8391
2142,114.3000
2143,99.6927
2144,96.4790
2145,87.9911
2146,99.5181
2147,106.8229
2148,122.2358
2149,136.9374
2150,81.9691
2151,126.3054
2152,111.8136
2153,128.8958
2154,137.3809
2155,121.5122
2156,94.9719
2157,113.7624
2158,120.6157
2159,115.1545
2160,108.2591
2161,99.5633
2162,130.0867
2163,85.5776
2164,87.3783
2165,123.6418
2166,111.1493
2167,78.1024
2168,120.7046
2169,130.7000
2170,131.6216
2171,101.5460
2172,85.5738
2173,103.7099
2174,105.5520
2175,95.6304
2176,82.1812
2177,116.4468
2178,123.0138
2179,92.1048
2180,71.6236
2181,99.5727
2182,101.7079
2183,115.6073
2184,98.5554
2185,118.7283
2186,121.9336
2187,118.4134
2188,80.3300
2189,112.9758
2190,142.6173
2191,98.8028
2192,136.9682
2193,100.2294
2194,97.2367
2195,119.9503
2196,77.4502
2197,134.3087
2198,111.6832
2199,113.9536
2200,127.6544
2201,118.8188
2202,128.3045
2203,116.4086
2204,102.5056
2205,107.0358
2206,119.0435
2207,113.0806
2208,105.0472
2209,102.4634
2210,111.4044
2211,103.4099
2212,90.2547
2213,132.3691
2214,123.3881
2215,116.1575
2216,101.0509
2217,113.8507
2218,129.5057
2219,93.1843
2220,116.4798
2221,120.5518
2222,114.4414
2223,131.6608
2224,101.5824
2225,112.2059
2226,105.1980
2227,101.7892
2228,134.2490
2229,148.9812
2230,109.1211
2231,97.0404
2232,110.4764
2233,73.1213
2234,135.6368
2235,105.7733
2236,112.2010
2237,139.9734
2238,116.3955
2239,107.5470
2240,133.8578
2241,118.4622
2242,109.5601
2243,147.5335
2244,109.5649
2245,117.0450
2246,108.9752
2247,92.6044
2248,104.9691
2249,108.1393
2250,115.4029
2251,150.6044
2252,106.9860
2253,118.1047
2254,133.1763
2255,95.3157
2256,91.7139
2257,114.9497
2258,96.6286
2259,104.7306
2260,100.3434
2261,117.4511
2262,97.1041
2263,125.0183
2264,92.6149
2265,99.7161
2266,112.8414
2267,107.9855
2268,104.3897
2269,91.5284
2270,122.1276
2271,94.7113
2272,100.3926
2273,111.5195
2274,110.5197
2275,111.8542
2276,117.0870
2277,146.7001
2278,90.1774
2279,109.3109
2280,148.5044
2281,102.2574
2282,128.2322
2283,70.5120
2284,113.4928
2285,107.4485
2286,132.2961
2287,108.5840
2288,129.8960
2289,97.0844
2290,116.9783
2291,103.1345
2292,92.4271
2293,92.7291
2294,115.6445
2295,109.0166
2296,108.6263
2297,108.8568
2298,114.9926
2299,105.1449
2300,136.5879
2301,96.8389
2302,135.8538
2303,89.2205
2304,106.3056
2305,99.8138
2306,95.1097
2307,108.8508
2308,111.6842
2309,121.9215
2310,136.2439
2311,121.9340
2312,118.5612
2313,103.4533
2314,110.2666
2315,96.0908
2316,106.1167
2317,114.3401
2318,130.3696
2319,91.8561
2320,77.0279
2321,106.6454
2322,145.0470
2323,96.4885
2324,109.6105
2325,100.9077
2326,85.5547
2327,105.0558
2328,101.0911
2329,119.0473
2330,103.4720
2331,119.8754
2332,131.5485
2333,114.1774
2334,112.5937
2335,132.7744
2336,106.7053
2337,82.8050
2338,112.6339
2339,86.2383
2340,123.0426
2341,115.1628
2342,119.3296
2343,108.9123
2344,86.1559
2345,93.3639
2346,126.0133
2347,119.3994
2348,127.2102
2349,113.8152
2350,109.3527
2351,104.1232
2352,106.2023
2353,120.6853
2354,106.8374
2355,119.2155
2356,107.3469
2357,95.1540
2358,104.2546
2359,124.7198
2360,110.4486
2361,122.6919
2362,95.4555
2363,88.4241
2364,93.7463
2365,101.6472
2366,78.0933
2367,101.4520
2368,98.3458
2369,104.5505
2370,126.1437
2371,116.4638
2372,145.8830
2373,126.2597
2374,137.1762
2375,107.1715
2376,106.2715
2377,114.2629
2378,126.7612
2379,89.9324
2380,124.3009
2381,116.4627
2382,115.1333
2383,132.5784
2384,85.1748
2385,103.5343
2386,76.6201
2387,101.3027
2388,107.2469
2389,92.5843
2390,131.1429
2391,95.6323
2392,90.3043
2393,92.4140
2394,122.0808
2395,103.9070
2396,116.8211
2397,112.4781
2398,112.4215
2399,104.7096
2400,139.6970
2401,93.3312
2402,116.3565
2403,128.9176
2404,81.0923
2405,112.4395
2406,119.9715
2407,92.6737
2408,107.5068
2409,96.8653
2410,109.4608
2411,108.6524
2412,116.1028
2413,132.0987
2414,87.9597
2415,142.2917
2416,98.9018
2417,98.1919
2418,115.0640
2419,90.8689
2420,102.8470
2421,95.0588
2422,136.5320
2423,104.0254
2424,106.6123
2425,115.2215
2426,100.6999
2427,112.2540
2428,104.8036
2429,129.1705
2430,119.1461
2431,103.6925
2432,112.6197
2433,84.1458
2434,112.2066
2435,109.0328
2436,136.4490
2437,86.8093
2438,118.4793
2439,111.0164
2440,97.6370
2441,117.7613
2442,127.6302
2443,90.5347
2444,99.4633
2445,129.3331
2446,120.1593
2447,92.8228
2448,95.4990
2449,104.7286
2450,103.8896
2451,119.6686
2452,86.4734
2453,133.7203
2454,105.5005
2455,94.6963
2456,122.8105
2457,104.6194
2458,86.2364
2459,132.3562
2460,113.6272
2461,86.8397
2462,95.9217
2463,86.0662
2464,99.1302
2465,95.7785
2466,88.7524
2467,127.9834
2468,98.2496
2469,90.6118
2470,118.0859
2471,117.1136
2472,114.5067
2473,117.7526
2474,110.8492
2475,101.7788
2476,133.5422
2477,103.4963
2478,129.6038
2479,109.1494
2480,106.1668
2481,135.4674
2482,103.8243
2483,129.6203
2484,105.8393
2485,119.6291
2486,125.8479
2487,125.3143
2488,139.4987
2489,113.4616
2490,113.3803
2491,113.2319
2492,115.6319
2493,106.9067
2494,129.0998
2495,134.8311
2496,95.6140
2497,107.1632
2498,103.9902
2499,96.8689
2500,116.9767
2501,100.4456
2502,89.3534
2503,103.7480
2504,94.3444
2505,98.1268
2506,130.0027
2507,122.8698
2508,129.4891
2509,94.1215
2510,87.8531
2511,113.8339
2512,133.6116
2513,94.7204
2514,115.3591
2515,110.7158
2516,110.6738
2517,114.9170
2518,146.6954
2519,133.7653
2520,106.6649
2521,122.1577
2522,98.5431
2523,104.0506
2524,129.4611
2525,114.6572
2526,108.5291
2527,109.3592
2528,121.2211
2529,98.2966
2530,90.4184
2531,136.0459
2532,88.8486
2533,113.4473
2534,125.6107
2535,109.2956
2536,83.4385
2537,113.6041
2538,87.6143
2539,88.6826
2540,125.3360
2541,83.4980
2542,100.1013
2543,117.3735
2544,95.5054
2545,110.4748
2546,91.3503
2547,128.6816
2548,79.2336
2549,97.5484
2550,114.7656
2551,110.9277
2552,93.0008
2553,106.5389
2554,86.8827
2555,105.8122
2556,117.5186
2557,95.0644
2558,99.9871
2559,96.4378
2560,140.9009
2561,97.6909
2562,119.6784
2563,110.4066
2564,110.6740
2565,105.3300
2566,114.6211
2567,127.3014
2568,125.9280
2569,144.8470
2570,157.1143
2571,128.0189
2572,100.8282
2573,111.6707
2574,100.8628
2575,88.2458
2576,120.6920
2577,140.7175
2578,136.7715
2579,126.4893
2580,135.5040
2581,101.3315
2582,104.0732
2583,101.0448
2584,110.1868
2585,97.6089
2586,117.0364
2587,77.2309
2588,112.2589
2589,94.5756
2590,114.6116
2591,114.0033
2592,112.0953
2593,88.9538
2594,83.4524
2595,103.3359
2596,112.3906
2597,126.8732
2598,109.5304
2599,97.8190
2600,114.7652
2601,98.7618
2602,115.6391
2603,101.1415
2604,146.8060
2605,93.7944
2606,115.4261
2607,116.4242
2608,123.0136
2609,106.4500
2610,97.7514
2611,132.2679
2612,105.7798
2613,114.6114
2614,120.8894
2615,125.2943
2616,88.3929
2617,109.4440
2618,127.2465
2619,128.7436
2620,118.4712
2621,127.0264
2622,112.1717
2623,123.2462
2624,89.9212
2625,166.9333
2626,117.2166
2627,110.5044
2628,118.6835
2629,103.2970
2630,115.1272
2631,103.4979
2632,103.2842
2633,124.3949
2634,115.0371
2635,70.3321
2636,107.0904
2637,83.0844
2638,104.1201
2639,124.5752
2640,121.8318
2641,137.7853
2642,142.4093
2643,105.5419
2644,113.7580
2645,134.8081
2646,94.9347
2647,109.3859
2648,102.0692
2649,96.1323
2650,111.7373
2651,98.5885
2652,137.5703
2653,113.5064
2654,147.7924
2655,108.1490
2656,100.5417
2657,134.8492
2658,117.3720
2659,110.0894
2660,97.9325
2661,109.9361
2662,101.9636
2663,115.5427
2664,90.8619
2665,114.8848
2666,96.3711
2667,135.8202
2668,144.0818
2669,100.3878
2670,137.9495
2671,97.5854
2672,108.9685
2673,109.4661
2674,98.8161
2675,65.8037
2676,106.3116
2677,136.3640
2678,107.9604
2679,122.1292
2680,106.0252
2681,97.7883
2682,127.0053
2683,94.4217
2684,98.4373
2685,164.5261
2686,113.7048
2687,105.9862
2688,145.4358
2689,105.2971
2690,132.8564
2691,92.3843
2692,97.1266
2693,113.7110
2694,96.0112
2695,97.4294
2696,111.4768
2697,120.2650
2698,140.2997
2699,86.4471
2700,103.0564
2701,109.2368
2702,97.5744
2703,136.1545
2704,124.1032
2705,110.4020
2706,81.7570
2707,112.3049
2708,105.9961
2709,109.3240
2710,112.9327
2711,128.0808
2712,106.5084
2713,106.1855
2714,98.6654
2715,106.8635
2716,105.6380
2717,95.9271
2718,92.2823
2719,124.3651
2720,132.1674
2721,92.7870
2722,111.4959
2723,132.1594
2724,106.0324
2725,93.5782
2726,99.1733
2727,103.7286
2728,102.5203
2729,89.3885
2730,99.7922
2731,96.2213
2732,130.9982
2733,127.3696
2734,89.8197
2735,109.2673
2736,117.8125
2737,110.3084
2738,84.0455
2739,88.9352
2740,94.3642
2741,108.8136
2742,111.1437
2743,108.7846
2744,95.1667
2745,96.2576
2746,94.4345
2747,109.5677
2748,97.2338
2749,118.7779
2750,113.7554
2751,87.7264
2752,140.1669
2753,75.2194
2754,106.4642
2755,120.0782
2756,125.1731
2757,120.8917
2758,97.8446
2759,146.3770
2760,103.3465
2761,96.2186
2762,112.2392
2763,110.0436
2764,85.7076
2765,104.1431
2766,86.4927
2767,109.3230
2768,97.8495
2769,84.5136
2770,86.8320
2771,89.6775
2772,126.4150
2773,103.6808
2774,98.6402
2775,121.8187
2776,100.6909
2777,97.5406
2778,117.3025
2779,110.9787
2780,90.6962
2781,121.5963
2782,111.7867
2783,102.6255
2784,108.9445
2785,119.7654
2786,119.9129
2787,100.2331
2788,100.9941
2789,115.4050
2790,122.6224
2791,99.7165
2792,94.4308
2793,140.3158
2794,115.1440
2795,134.8296
2796,142.4162
2797,96.1945
2798,84.7842
2799,95.6151
2800,113.4106
2801,104.3684
2802,110.1238
2803,118.1798
2804,135.0674
2805,87.1146
2806,97.7890
2807,102.3145
2808,147.5613
2809,126.4592
2810,91.8255
2811,103.8277
2812,135.4603
2813,99.4254
2814,111.8511
2815,101.7088
2816,129.6501
2817,127.3935
2818,112.4038
2819,90.4279
2820,119.2963
2821,127.3690
2822,76.3281
2823,97.8806
2824,128.6027
2825,113.2643
2826,150.7914
2827,136.2015
2828,132.6939
2829,152.7757
2830,102.1957
2831,122.2003
2832,98.2852
2833,121.9900
2834,125.8253
2835,119.8526
2836,113.1257
2837,101.0394
2838,110.2947
2839,118.5075
2840,134.9411
2841,118.2027
2842,107.8972
2843,110.4172
2844,97.9905
2845,90.5189
2846,115.6834
2847,93.7687
2848,119.7813
2849,94.4908
2850,110.3349
2851,97.5089
2852,101.6884
2853,103.3547
2854,113.6235
2855,82.9884
2856,100.2781
2857,94.4833
2858,108.8088
2859,127.4344
2860,77.8981
2861,89.4545
2862,99.0411
2863,109.5877
2864,117.5001
2865,113.6891
2866,115.9403
2867,111.8336
2868,111.5751
2869,148.8839
2870,79.6006
2871,98.1666
2872,110.2036
2873,106.1553
2874,112.7839
2875,105.2327
2876,102.8975
2877,76.1103
2878,87.6152
2879,101.3849
2880,114.1281
2881,135.8584
2882,120.8713
2883,109.8982
2884,96.1567
2885,142.5643
2886,109.6351
2887,97.8994
2888,120.8512
2889,90.4287
2890,159.0090
2891,128.0924
2892,127.7221
2893,110.3570
2894,111.7423
2895,143.0392
2896,89.2554
2897,104.5037
2898,99.9136
2899,97.6101
2900,149.2487
2901,113.2127
2902,106.2244
2903,103.9561
2904,96.7066
2905,92.1469
2906,97.6189
2907,98.7674
2908,114.5262
2909,95.6177
2910,109.8364
2911,87.4780
2912,96.4829
2913,149.9423
2914,116.5341
2915,96.2586
2916,103.3022
2917,102.5103
2918,120.8817
2919,93.8282
2920,97.7404
2921,117.9175
2922,106.2112
2923,105.9991
2924,99.6393
2925,93.4845
2926,117.9150
2927,107.9391
2928,95.4926
2929,90.3629
2930,81.1898
2931,106.2660
2932,177.2229
2933,102.1547
2934,98.2129
2935,122.1671
2936,129.0619
2937,99.5818
2938,81.7329
2939,101.5302
2940,105.3302
2941,106.4696
2942,96.5411
2943,86.2700
2944,122.8870
2945,110.7344
2946,94.9901
2947,97.1814
2948,105.1294
2949,94.4630
2950,106.4140
2951,84.8533
2952,118.8015
2953,98.9570
2954,110.8548
2955,118.9507
2956,127.6493
2957,121.0280
2958,109.7017
2959,116.3542
2960,105.3782
2961,110.0150
2962,105.8321
2963,110.6964
2964,110.5495
2965,90.0661
2966,111.0821
2967,143.7391
2968,93.5576
2969,105.9342
2970,102.3744
2971,98.1378
2972,112.9758
2973,120.4683
2974,101.8186
2975,97.4952
2976,116.0210
2977,103.2737
2978,97.6662
2979,107.7534
2980,112.1453
2981,147.1885
2982,141.4211
2983,99.8516
2984,115.7116
2985,112.7094
2986,96.7653
2987,121.7861
2988,117.7038
2989,109.0811
2990,78.4729
2991,123.4908
2992,115.5816
2993,118.8121
2994,85.7076
2995,101.2827
2996,109.7073
2997,83.8226
2998,94.0392
2999,97.1452
3000,114.4982
3001,128.2847
3002,119.9806
3003,102.6644
3004,107.1199
3005,96.9801
3006,118.1446
3007,119.9866
3008,101.7972
3009,93.4865
3010,91.8054
3011,79.7087
3012,94.6329
3013,95.3321
3014,109.5412
3015,102.8297
3016,104.2129
3017,146.6159
3018,94.1042
3019,103.6534
3020,76.9863
3021,129.2172
3022,123.3201
3023,92.5086
3024,92.8655
3025,111.1388
3026,124.4188
3027,78.2278
3028,143.1250
3029,128.8677
3030,100.4771
3031,121.3473
3032,146.4940
3033,104.8293
3034,92.7785
3035,92.9198
3036,97.4959
3037,117.8656
3038,122.5416
3039,88.2566
3040,108.7703
3041,119.6972
3042,79.0263
3043,77.1506
3044,116.3372
3045,116.0229
3046,100.6459
3047,110.1650
3048,125.0892
3049,84.4345
3050,119.1542
3051,101.5181
3052,116.2650
3053,140.0432
3054,105.9519
3055,104.9656
3056,98.4456
3057,113.9356
3058,98.2946
3059,105.2307
3060,97.6280
3061,88.3622
3062,138.6047
3063,99.5466
3064,112.8944
3065,134.0022
3066,117.8631
3067,87.2529
3068,111.9083
3069,103.0806
3070,124.2416
3071,129.6258
3072,103.5291
3073,114.5283
3074,86.6516
3075,122.0878
3076,115.3641
3077,112.3638
3078,130.2374
3079,86.6090
3080,91.9346
3081,102.2926
3082,92.8218
3083,97.6713
3084,139.8489
3085,121.8740
3086,100.9190
3087,97.6982
3088,105.9228
3089,101.7159
3090,105.0556
3091,115.9506
3092,93.9319
3093,132.8003
3094,125.2206
3095,106.0738
3096,106.7722
3097,94.1983
3098,102.5812
3099,83.8474
3100,120.6228
3101,120.0168
3102,91.4368
3103,113.5658
3104,93.1498
3105,109.1846
3106,89.9992
3107,104.4629
3108,122.1723
3109,137.3229
3110,94.4933
3111,117.4769
3112,105.4736
3113,96.9979
3114,135.7147
3115,96.1922
3116,121.0984
3117,130.8462
3118,100.8759
3119,97.1720
3120,138.4557
3121,123.8349
3122,105.4835
3123,109.3516
3124,98.9260
3125,124.0679
3126,109.5905
3127,90.3302
3128,137.6769
3129,110.2256
3130,122.4737
3131,122.4645
3132,120.3483
3133,127.8112
3134,118.2751
3135,94.6207
3136,130.7241
3137,96.5991
3138,84.3906
3139,111.0567
3140,107.0253
3141,121.6097
3142,98.6177
3143,125.3337
3144,120.1611
3145,106.0393
3146,101.9788
3147,90.6876
3148,104.4888
3149,126.2921
3150,137.2149
3151,106.7170
3152,89.5965
3153,95.3450
3154,124.7461
3155,110.4891
3156,123.5817
3157,101.1357
3158,95.8029
3159,102.8895
3160,110.3813
3161,99.4544
3162,127.7602
3163,93.0281
3164,100.6337
3165,108.2312
3166,129.5790
3167,102.5951
3168,117.9136
3169,125.9093
3170,115.3047
3171,118.6074
3172,127.5225
3173,113.1884
3174,101.2160
3175,111.4299
3176,109.7362
3177,90.3115
3178,133.5449
3179,125.2046
3180,133.1417
3181,112.5901
3182,104.6070
3183,86.0663
3184,130.4991
3185,123.0605
3186,89.8560
3187,112.5023
3188,94.5551
3189,98.9395
3190,87.6144
3191,117.1105
3192,117.6906
3193,106.6179
3194,108.0791
3195,117.6355
3196,133.3263
3197,115.7522
3198,104.3955
3199,123.4758
3200,134.5130
3201,110.5339
3202,94.3410
3203,86.0038
3204,147.0935
3205,116.8666
3206,101.5829
3207,121.0074
3208,114.3937
3209,108.1947
3210,115.0735
3211,115.0903
3212,101.4292
3213,137.0332
3214,96.1562
3215,114.6759
3216,117.7801
3217,125.0114
3218,99.2752
3219,113.1831
3220,130.7280
3221,107.5494
3222,123.7241
3223,99.0740
3224,127.0495
3225,94.6994
3226,100.3566
3227,117.1250
3228,82.9815
3229,97.1658
3230,125.5153
3231,96.8309
3232,115.1756
3233,106.2292
3234,102.3019
3235,146.1893
3236,112.3066
3237,95.4820
3238,110.6644
3239,109.4170
3240,124.3405
3241,101.6915
3242,134.8138
3243,125.3166
3244,85.5156
3245,105.6076
3246,116.8484
3247,94.7567
3248,95.8755
3249,102.9938
3250,104.9522
3251,77.4731
3252,109.5678
3253,86.7855
3254,135.5822
3255,124.7368
3256,113.1275
3257,118.5065
3258,119.7150
3259,89.3448
3260,99.2116
3261,102.6325
3262,123.5547
3263,107.4659
3264,97.9197
3265,102.5027
3266,117.7665
3267,111.4409
3268,114.7356
3269,90.2223
3270,110.2294
3271,97.0296
3272,97.5001
3273,94.9610
3274,118.4973
3275,78.8746
3276,87.4429
3277,133.0635
3278,90.9997
3279,112.0562
3280,102.8623
3281,88.8459
3282,105.5265
3283,94.2042
3284,100.7813
3285,96.6148
3286,105.6550
3287,97.3418
3288,94.8773
3289,97.7041
3290,97.5483
3291,115.8646
3292,90.5837
3293,92.5038
3294,106.0853
3295,125.5174
3296,120.4615
3297,74.8174
3298,116.8413
3299,113.3019
3300,113.2494
3301,132.2779
3302,130.8878
3303,151.2888
3304,99.7470
3305,106.6003
3306,109.5183
3307,130.6673
3308,126.5236
3309,103.8504
3310,111.2829
3311,113.9825
3312,83.3480
3313,113.4226
3314,84.0445
3315,115.0453
3316,154.9895
3317,118.6599
3318,89.0627
3319,116.9490
3320,113.2888
3321,94.5169
3322,134.2352
3323,99.1747
3324,130.9795
3325,107.8645
3326,91.2452
3327,119.5225
3328,124.4343
3329,106.2546
3330,94.9431
3331,92.0804
3332,107.2606
3333,148.4946
3334,110.3836
3335,96.1346
3336,101.7224
3337,116.4818
3338,96.8365
3339,113.8400
3340,79.1052
3341,104.5964
3342,109.9595
3343,114.1257
3344,97.5271
3345,123.0830
3346,106.4451
3347,103.8522
3348,105.6362
3349,120.1874
3350,113.1432
3351,125.9031
3352,120.5020
3353,108.5980
3354,111.0992
3355,114.3540
3356,141.1010
3357,111.0628
3358,102.8109
3359,83.2363
3360,84.2923
3361,93.7857
3362,98.7795
3363,106.0880
3364,78.0084
3365,91.8598
3366,113.1396
3367,107.7750
3368,98.0935
3369,84.1026
3370,118.3890
3371,119.5682
3372,109.8204
3373,121.7423
3374,117.9239
3375,102.0514
3376,136.3008
3377,100.1259
3378,100.5304
3379,103.5475
3380,100.1018
3381,101.2649
3382,93.0379
3383,110.0612
3384,95.8305
3385,124.1159
3386,78.5271
3387,123.4100
3388,95.3015
3389,99.6705
3390,149.6736
3391,117.7669
3392,96.9420
3393,104.6518
3394,128.1812
3395,109.6294
3396,95.2345
3397,112.8664
3398,114.1776
3399,98.6582
3400,115.9615
3401,131.1995
3402,111.6730
3403,76.5763
3404,133.1486
3405,83.5111
3406,125.2465
3407,107.3027
3408,96.5715
3409,125.6829
3410,92.6802
3411,152.4516
3412,126.6601
3413,125.4908
3414,100.2965
3415,120.2130
3416,100.4310
3417,115.1085
3418,113.8889
3419,96.5803
3420,102.8446
3421,93.5407
3422,117.3282
3423,125.8318
3424,101.7583
3425,111.5056
3426,112.6421
3427,146.7314
3428,120.6047
3429,128.5208
3430,107.7702
3431,123.5345
3432,120.8330
3433,116.0031
3434,84.5145
3435,112.2229
3436,96.0790
3437,109.5663
3438,154.3862
3439,99.4264
3440,108.0439
3441,122.1195
3442,79.3989
3443,79.7925
3444,142.8641
3445,76.3566
3446,130.8001
3447,134.1501
3448,93.9313
3449,107.0290
3450,116.5654
3451,98.0720
3452,97.9251
3453,94.1609
3454,95.0503
3455,98.0523
3456,111.7049
3457,104.9497
3458,90.4673
3459,94.3469
3460,106.7561
3461,108.6367
3462,126.0120
3463,126.6995
3464,114.1973
3465,141.4023
3466,113.3038
3467,104.9150
3468,133.6381
3469,121.1138
3470,103.2649
3471,107.8298
3472,110.2277
3473,117.8630
3474,134.0765
3475,107.6996
3476,102.2767
3477,110.5572
3478,94.0692
3479,108.4445
3480,116.8937
3481,109.2972
3482,128.4236
3483,113.7952
3484,127.0948
3485,122.4583
3486,98.0880
3487,103.8283
3488,98.1396
3489,108.8897
3490,102.7551
3491,120.5495
3492,107.7470
3493,148.3385
3494,134.5009
3495,95.7362
3496,133.2120
3497,102.7895
3498,105.1300
3499,81.3892
3500,134.5844
3501,98.1454
3502,95.3960
3503,104.3461
3504,106.8301
3505,133.2611
3506,105.8155
3507,96.3024
3508,130.9757
3509,115.8793
3510,93.8416
3511,112.8532
3512,120.5726
3513,113.1823
3514,114.5951
3515,87.6755
3516,105.5804
3517,114.2876
3518,114.5370
3519,143.3172
3520,108.7960
3521,96.9053
3522,108.6964
3523,132.4189
3524,84.3716
3525,93.1481
3526,109.0520
3527,137.9053
3528,88.8249
3529,125.2681
3530,105.8396
3531,137.8067
3532,108.8016
3533,78.8301
3534,123.1684
3535,162.3311
3536,122.0324
3537,119.0237
3538,161.8215
3539,148.4998
3540,138.8922
3541,103.1385
3542,110.3865
3543,103.7179
3544,80.4492
3545,102.3891
3546,105.9968
3547,96.7398
3548,119.4877
3549,116.6347
3550,113.2391
3551,108.8022
3552,94.7679
3553,134.9327
3554,98.2113
3555,123.3987
3556,117.0884
3557,100.9519
3558,107.6895
3559,95.7040
3560,101.2178
3561,109.8175
3562,126.3390
3563,109.6022
3564,129.6500
3565,125.0382
3566,129.3026
3567,118.4439
3568,90.4231
3569,130.2856
3570,112.3143
3571,95.4215
3572,92.6374
3573,142.0573
3574,104.2733
3575,85.9970
3576,106.1048
3577,107.7693
3578,98.3436
3579,93.3268
3580,132.1129
3581,74.1402
3582,123.7575
3583,133.6641
3584,100.8139
3585,141.0329
3586,125.9792
3587,119.9817
3588,115.5688
3589,105.5454
3590,80.5542
3591,94.4128
3592,127.9329
3593,90.7547
3594,116.4930
3595,120.0739
3596,138.6884
3597,109.9109
3598,87.3136
3599,118.2380
3600,108.2293
3601,127.6147
3602,91.0174
3603,99.8520
3604,90.4055
3605,121.4862
3606,123.9572
3607,89.8312
3608,102.1914
3609,136.6315
3610,90.7636
3611,131.9924
3612,133.1698
3613,93.9832
3614,115.5412
3615,113.4615
3616,132.5611
